CustomerID,Recency,Frequency,Monetary,Cluster,AOV,Segment
12953,10,2,828.81,2,414.4,Frequent Low-Spenders
12954,639,1,162.45,1,162.45,Inactive/At-Risk Customers
12956,306,4,521.89,2,130.47,Frequent Low-Spenders
12958,400,2,467.34000000000003,1,233.67,Inactive/At-Risk Customers
12959,484,1,150.95,1,150.95,Inactive/At-Risk Customers
12960,414,4,1322.07,1,330.52,Inactive/At-Risk Customers
12961,379,1,211.99,1,211.99,Inactive/At-Risk Customers
12962,7,2,266.39,2,133.2,Frequent Low-Spenders
12963,8,12,3235.79,3,269.65,Recent Big Spenders
12964,437,1,132.24,1,132.24,Inactive/At-Risk Customers
12965,89,1,769.8100000000001,2,769.81,Frequent Low-Spenders
12966,10,1,160.18,2,160.18,Frequent Low-Spenders
12967,358,3,2938.52,0,979.51,Loyal Customers
12968,112,1,135.95,2,135.95,Frequent Low-Spenders
12969,603,1,122.45,1,122.45,Inactive/At-Risk Customers
12970,7,10,1453.39,3,145.34,Recent Big Spenders
12972,414,4,1161.2,1,290.3,Inactive/At-Risk Customers
12973,414,1,385.55,1,385.55,Inactive/At-Risk Customers
12974,198,2,408.95,2,204.48,Frequent Low-Spenders
12975,437,6,2100.09,0,350.02,Loyal Customers
12976,212,8,3156.38,3,394.55,Recent Big Spenders
12977,156,4,513.88,2,128.47,Frequent Low-Spenders
12978,385,5,2502.82,0,500.56,Loyal Customers
12979,729,1,517.7,1,517.7,Inactive/At-Risk Customers
12981,30,2,372.22,2,186.11,Frequent Low-Spenders
12982,243,8,2744.81,3,343.1,Recent Big Spenders
12983,598,1,490.08,1,490.08,Inactive/At-Risk Customers
12984,19,1,97.5,2,97.5,Frequent Low-Spenders
12985,1,2,1239.38,2,619.69,Frequent Low-Spenders
12986,429,10,2729.84,3,272.98,Recent Big Spenders
12987,74,5,1312.21,0,262.44,Loyal Customers
12988,292,1,505.82,1,505.82,Inactive/At-Risk Customers
12990,31,7,955.5,0,136.5,Loyal Customers
12991,23,3,764.8199999999999,2,254.94,Frequent Low-Spenders
12992,725,1,93.35,1,93.35,Inactive/At-Risk Customers
12993,23,8,1259.63,0,157.45,Loyal Customers
12994,4,3,974.42,2,324.81,Frequent Low-Spenders
12995,85,1,211.32,2,211.32,Frequent Low-Spenders
12996,376,1,355.5,1,355.5,Inactive/At-Risk Customers
12997,22,8,2110.91,3,263.86,Recent Big Spenders
12998,493,3,920.08,1,306.69,Inactive/At-Risk Customers
12999,196,3,455.88,2,151.96,Frequent Low-Spenders
13000,107,4,1032.5,0,258.12,Loyal Customers
13002,318,3,414.13,1,138.04,Inactive/At-Risk Customers
13003,106,3,149.05,2,49.68,Frequent Low-Spenders
13005,174,4,999.68,0,249.92,Loyal Customers
13006,56,1,81.57,2,81.57,Frequent Low-Spenders
13007,580,1,175.25,1,175.25,Inactive/At-Risk Customers
13008,323,3,612.13,1,204.04,Inactive/At-Risk Customers
13009,673,1,234.0,1,234.0,Inactive/At-Risk Customers
13010,374,2,330.12,1,165.06,Inactive/At-Risk Customers
13011,372,1,50.55,1,50.55,Inactive/At-Risk Customers
13012,9,11,2957.83,3,268.89,Recent Big Spenders
13016,73,3,789.89,2,263.3,Frequent Low-Spenders
13017,7,1,204.0,2,204.0,Frequent Low-Spenders
13019,379,6,1229.95,0,204.99,Loyal Customers
13020,563,2,618.96,1,309.48,Inactive/At-Risk Customers
13022,430,1,65.3,1,65.3,Inactive/At-Risk Customers
13023,64,3,1449.03,0,483.01,Loyal Customers
13024,471,2,555.87,1,277.94,Inactive/At-Risk Customers
13025,732,1,323.39,1,323.39,Inactive/At-Risk Customers
13026,1,9,1733.08,3,192.56,Recent Big Spenders
13028,23,2,661.3199999999999,2,330.66,Frequent Low-Spenders
13029,31,5,1927.3,0,385.46,Loyal Customers
13030,11,2,752.4399999999999,2,376.22,Frequent Low-Spenders
13031,407,5,3292.84,0,658.57,Loyal Customers
13032,52,9,2815.96,3,312.88,Recent Big Spenders
13033,357,2,220.55,1,110.28,Inactive/At-Risk Customers
13034,55,3,756.8199999999999,2,252.27,Frequent Low-Spenders
13035,74,3,1364.2,0,454.73,Loyal Customers
13036,685,1,307.1,1,307.1,Inactive/At-Risk Customers
13037,138,12,3914.95,3,326.25,Recent Big Spenders
13038,80,3,908.46,2,302.82,Frequent Low-Spenders
13039,584,4,1010.73,1,252.68,Inactive/At-Risk Customers
13040,9,2,676.99,2,338.5,Frequent Low-Spenders
13041,451,4,799.13,1,199.78,Inactive/At-Risk Customers
13042,598,3,1488.59,1,496.2,Inactive/At-Risk Customers
13043,273,1,516.42,2,516.42,Frequent Low-Spenders
13045,99,3,808.92,2,269.64,Frequent Low-Spenders
13046,31,3,949.25,2,316.42,Frequent Low-Spenders
13049,64,4,1408.24,0,352.06,Loyal Customers
13051,579,2,155.8,1,77.9,Inactive/At-Risk Customers
13052,212,7,3119.33,3,445.62,Recent Big Spenders
13053,622,1,127.65,1,127.65,Inactive/At-Risk Customers
13055,78,4,2321.11,0,580.28,Loyal Customers
13056,551,1,209.48,1,209.48,Inactive/At-Risk Customers
13057,530,3,709.59,1,236.53,Inactive/At-Risk Customers
13058,25,3,271.4,2,90.47,Frequent Low-Spenders
13059,250,10,2291.77,3,229.18,Recent Big Spenders
13060,254,1,307.53,2,307.53,Frequent Low-Spenders
13061,72,1,248.60999999999999,2,248.61,Frequent Low-Spenders
13062,191,1,346.98,2,346.98,Frequent Low-Spenders
13063,481,1,188.4,1,188.4,Inactive/At-Risk Customers
13064,13,6,1666.84,0,277.81,Loyal Customers
13065,373,5,1055.05,0,211.01,Loyal Customers
13066,24,2,470.8,2,235.4,Frequent Low-Spenders
13067,82,3,508.51,2,169.5,Frequent Low-Spenders
13068,10,2,344.0,2,172.0,Frequent Low-Spenders
13070,192,4,751.7,2,187.92,Frequent Low-Spenders
13071,612,1,129.22,1,129.22,Inactive/At-Risk Customers
13072,267,1,177.15,2,177.15,Frequent Low-Spenders
13073,411,2,418.08,1,209.04,Inactive/At-Risk Customers
13074,511,4,1378.74,1,344.68,Inactive/At-Risk Customers
13075,130,1,919.61,2,919.61,Frequent Low-Spenders
13076,458,1,135.4,1,135.4,Inactive/At-Risk Customers
13077,1,11,2740.65,3,249.15,Recent Big Spenders
13079,4,6,419.18,2,69.86,Frequent Low-Spenders
13080,179,4,280.73,2,70.18,Frequent Low-Spenders
13083,4,3,395.43,2,131.81,Frequent Low-Spenders
13084,492,1,122.39999999999999,1,122.4,Inactive/At-Risk Customers
13085,158,8,2433.28,3,304.16,Recent Big Spenders
13086,383,1,439.33,1,439.33,Inactive/At-Risk Customers
13087,726,1,313.64,1,313.64,Inactive/At-Risk Customers
13088,417,1,236.10999999999999,1,236.11,Inactive/At-Risk Customers
13091,28,3,2321.82,0,773.94,Loyal Customers
13092,71,12,2140.28,3,178.36,Recent Big Spenders
13094,21,13,2209.44,3,169.96,Recent Big Spenders
13095,71,1,74.4,2,74.4,Frequent Low-Spenders
13096,394,1,419.7,1,419.7,Inactive/At-Risk Customers
13099,99,1,207.36,2,207.36,Frequent Low-Spenders
13101,234,4,695.4,2,173.85,Frequent Low-Spenders
13103,40,3,709.64,2,236.55,Frequent Low-Spenders
13104,3,9,1709.1,3,189.9,Recent Big Spenders
13105,436,1,72.0,1,72.0,Inactive/At-Risk Customers
13106,133,2,603.46,2,301.73,Frequent Low-Spenders
13108,373,2,748.46,1,374.23,Inactive/At-Risk Customers
13109,60,3,1134.03,2,378.01,Frequent Low-Spenders
13110,31,12,2957.47,3,246.46,Recent Big Spenders
13111,719,1,321.88,1,321.88,Inactive/At-Risk Customers
13112,541,1,20.599999999999998,1,20.6,Inactive/At-Risk Customers
13114,731,1,234.38,1,234.38,Inactive/At-Risk Customers
13116,138,1,501.14,2,501.14,Frequent Low-Spenders
13118,20,9,2415.41,3,268.38,Recent Big Spenders
13119,669,1,134.9,1,134.9,Inactive/At-Risk Customers
13120,239,1,30.6,2,30.6,Frequent Low-Spenders
13121,269,1,283.73,2,283.73,Frequent Low-Spenders
13122,94,2,922.39,2,461.2,Frequent Low-Spenders
13123,473,2,506.75,1,253.38,Inactive/At-Risk Customers
13125,524,1,148.62,1,148.62,Inactive/At-Risk Customers
13126,5,13,3774.81,3,290.37,Recent Big Spenders
13127,78,1,259.17,2,259.17,Frequent Low-Spenders
13128,631,1,263.5,1,263.5,Inactive/At-Risk Customers
13129,452,2,233.25,1,116.62,Inactive/At-Risk Customers
13130,94,1,64.0,2,64.0,Frequent Low-Spenders
13131,23,7,3313.77,3,473.4,Recent Big Spenders
13132,262,1,77.3,2,77.3,Frequent Low-Spenders
13133,274,3,200.45,2,66.82,Frequent Low-Spenders
13134,86,6,2475.23,0,412.54,Loyal Customers
13135,197,2,3371.45,0,1685.72,Loyal Customers
13138,22,7,1274.01,0,182.0,Loyal Customers
13140,108,5,1054.92,0,210.98,Loyal Customers
13142,19,1,307.09000000000003,2,307.09,Frequent Low-Spenders
13143,585,1,405.1,1,405.1,Inactive/At-Risk Customers
13144,333,2,135.35,1,67.68,Inactive/At-Risk Customers
13145,40,7,1128.52,0,161.22,Loyal Customers
13146,26,1,228.91,2,228.91,Frequent Low-Spenders
13147,10,4,712.8,2,178.2,Frequent Low-Spenders
13149,14,4,1676.06,0,419.02,Loyal Customers
13150,484,3,449.96999999999997,1,149.99,Inactive/At-Risk Customers
13151,296,3,2465.21,0,821.74,Loyal Customers
13152,417,7,2146.38,0,306.63,Loyal Customers
13153,6,1,486.22,2,486.22,Frequent Low-Spenders
13154,399,3,1624.84,1,541.61,Inactive/At-Risk Customers
13155,33,6,1370.48,0,228.41,Loyal Customers
13156,385,3,1586.54,1,528.85,Inactive/At-Risk Customers
13158,95,5,1508.18,0,301.64,Loyal Customers
13159,9,4,1429.35,0,357.34,Loyal Customers
13160,22,1,91.8,2,91.8,Frequent Low-Spenders
13161,313,2,472.13,1,236.06,Inactive/At-Risk Customers
13163,610,1,17.65,1,17.65,Inactive/At-Risk Customers
13164,569,2,372.2,1,186.1,Inactive/At-Risk Customers
13165,46,3,1451.16,0,483.72,Loyal Customers
13166,283,2,875.9300000000001,2,437.96,Frequent Low-Spenders
13167,19,5,1125.15,0,225.03,Loyal Customers
13168,36,5,1840.73,0,368.15,Loyal Customers
13169,64,3,840.08,2,280.03,Frequent Low-Spenders
13170,27,1,108.81,2,108.81,Frequent Low-Spenders
13171,22,3,468.41,2,156.14,Frequent Low-Spenders
13172,400,1,69.6,1,69.6,Inactive/At-Risk Customers
13173,4,11,2399.82,3,218.17,Recent Big Spenders
13175,582,2,831.45,1,415.72,Inactive/At-Risk Customers
13176,46,1,481.49,2,481.49,Frequent Low-Spenders
13177,65,2,512.2,2,256.1,Frequent Low-Spenders
13179,619,1,572.31,1,572.31,Inactive/At-Risk Customers
13180,607,1,86.1,1,86.1,Inactive/At-Risk Customers
13181,381,1,359.69,1,359.69,Inactive/At-Risk Customers
13182,45,1,121.18,2,121.18,Frequent Low-Spenders
13184,15,10,1668.95,3,166.9,Recent Big Spenders
13185,268,1,71.4,2,71.4,Frequent Low-Spenders
13186,40,3,1575.89,0,525.3,Loyal Customers
13187,337,4,341.36,1,85.34,Inactive/At-Risk Customers
13188,11,1,114.6,2,114.6,Frequent Low-Spenders
13189,19,2,260.68,2,130.34,Frequent Low-Spenders
13190,544,3,570.66,1,190.22,Inactive/At-Risk Customers
13191,658,1,161.71,1,161.71,Inactive/At-Risk Customers
13192,95,6,2558.58,0,426.43,Loyal Customers
13193,61,1,112.08,2,112.08,Frequent Low-Spenders
13194,136,2,472.78,2,236.39,Frequent Low-Spenders
13195,414,1,136.73,1,136.73,Inactive/At-Risk Customers
13196,11,7,3068.84,3,438.41,Recent Big Spenders
13197,610,1,373.01,1,373.01,Inactive/At-Risk Customers
13200,19,4,870.09,2,217.52,Frequent Low-Spenders
13201,502,4,1233.06,1,308.26,Inactive/At-Risk Customers
13202,394,7,1580.3,0,225.76,Loyal Customers
13203,10,10,2648.25,3,264.82,Recent Big Spenders
13204,731,1,966.66,1,966.66,Inactive/At-Risk Customers
13205,443,1,2803.2,0,2803.2,Loyal Customers
13207,15,4,535.86,2,133.96,Frequent Low-Spenders
13208,59,9,1976.3,3,219.59,Recent Big Spenders
13210,94,1,353.48,2,353.48,Frequent Low-Spenders
13211,10,10,2618.77,3,261.88,Recent Big Spenders
13212,20,3,786.83,2,262.28,Frequent Low-Spenders
13213,57,11,3851.52,3,350.14,Recent Big Spenders
13214,418,7,3264.23,3,466.32,Recent Big Spenders
13215,402,1,81.6,1,81.6,Inactive/At-Risk Customers
13216,268,1,333.74,2,333.74,Frequent Low-Spenders
13217,122,4,666.48,2,166.62,Frequent Low-Spenders
13218,127,1,62.64,2,62.64,Frequent Low-Spenders
13219,618,1,76.23,1,76.23,Inactive/At-Risk Customers
13220,78,5,1336.09,0,267.22,Loyal Customers
13221,240,2,847.41,2,423.7,Frequent Low-Spenders
13222,577,1,88.5,1,88.5,Inactive/At-Risk Customers
13223,200,6,969.12,0,161.52,Loyal Customers
13224,60,2,2155.95,0,1077.97,Loyal Customers
13226,273,2,312.46,2,156.23,Frequent Low-Spenders
13227,202,1,257.7,2,257.7,Frequent Low-Spenders
13228,81,1,358.0,2,358.0,Frequent Low-Spenders
13229,226,1,160.95,2,160.95,Frequent Low-Spenders
13232,13,7,1328.35,0,189.76,Loyal Customers
13233,74,4,1176.46,0,294.12,Loyal Customers
13234,673,2,346.5,1,173.25,Inactive/At-Risk Customers
13235,212,1,1031.07,2,1031.07,Frequent Low-Spenders
13236,25,2,744.85,2,372.42,Frequent Low-Spenders
13237,388,1,643.0,1,643.0,Inactive/At-Risk Customers
13238,17,6,1006.63,0,167.77,Loyal Customers
13239,262,5,1594.69,0,318.94,Loyal Customers
13240,96,8,1475.79,0,184.47,Loyal Customers
13241,412,1,112.53,1,112.53,Inactive/At-Risk Customers
13242,112,7,699.4,0,99.91,Loyal Customers
13243,203,5,1220.38,0,244.08,Loyal Customers
13244,93,1,121.74,2,121.74,Frequent Low-Spenders
13245,51,2,989.22,2,494.61,Frequent Low-Spenders
13246,18,11,3351.75,3,304.7,Recent Big Spenders
13247,18,4,501.12,2,125.28,Frequent Low-Spenders
13248,125,2,465.68,2,232.84,Frequent Low-Spenders
13249,92,9,1608.9299999999998,0,178.77,Loyal Customers
13250,461,2,253.09,1,126.54,Inactive/At-Risk Customers
13251,402,1,252.68,1,252.68,Inactive/At-Risk Customers
13252,394,2,399.3,1,199.65,Inactive/At-Risk Customers
13253,157,4,2951.11,0,737.78,Loyal Customers
13254,376,1,51.41,1,51.41,Inactive/At-Risk Customers
13255,9,3,678.76,2,226.25,Frequent Low-Spenders
13257,436,1,149.75,1,149.75,Inactive/At-Risk Customers
13258,12,5,1009.43,0,201.89,Loyal Customers
13259,62,9,1402.54,0,155.84,Loyal Customers
13260,61,1,557.62,2,557.62,Frequent Low-Spenders
13261,269,2,944.1,2,472.05,Frequent Low-Spenders
13262,263,3,573.45,2,191.15,Frequent Low-Spenders
13264,443,1,722.56,1,722.56,Inactive/At-Risk Customers
13265,53,5,2092.66,0,418.53,Loyal Customers
13268,18,11,3174.75,3,288.61,Recent Big Spenders
13270,366,1,590.0,1,590.0,Inactive/At-Risk Customers
13271,37,1,211.49,2,211.49,Frequent Low-Spenders
13272,31,2,276.56,2,138.28,Frequent Low-Spenders
13273,113,1,138.98,2,138.98,Frequent Low-Spenders
13274,409,1,360.85,1,360.85,Inactive/At-Risk Customers
13275,384,2,238.86,1,119.43,Inactive/At-Risk Customers
13276,64,5,1891.91,0,378.38,Loyal Customers
13277,16,7,523.3,0,74.76,Loyal Customers
13278,41,4,1435.85,0,358.96,Loyal Customers
13279,78,1,137.75,2,137.75,Frequent Low-Spenders
13280,122,7,2293.33,0,327.62,Loyal Customers
13281,439,1,350.85,1,350.85,Inactive/At-Risk Customers
13282,18,4,1313.19,0,328.3,Loyal Customers
13283,60,4,373.36,2,93.34,Frequent Low-Spenders
13284,331,1,201.19,1,201.19,Inactive/At-Risk Customers
13285,23,6,3364.59,3,560.76,Recent Big Spenders
13286,600,1,734.91,1,734.91,Inactive/At-Risk Customers
13287,603,3,781.59,1,260.53,Inactive/At-Risk Customers
13288,443,5,927.61,1,185.52,Inactive/At-Risk Customers
13289,724,1,307.95,1,307.95,Inactive/At-Risk Customers
13290,438,1,208.63,1,208.63,Inactive/At-Risk Customers
13291,156,11,3270.79,3,297.34,Recent Big Spenders
13292,39,5,994.51,0,198.9,Loyal Customers
13293,392,6,1192.94,0,198.82,Loyal Customers
13294,190,3,1689.53,0,563.18,Loyal Customers
13295,360,4,1101.97,1,275.49,Inactive/At-Risk Customers
13296,137,6,792.51,0,132.08,Loyal Customers
13298,1,1,360.0,2,360.0,Frequent Low-Spenders
13299,268,3,1218.7,0,406.23,Loyal Customers
13300,169,3,1285.51,0,428.5,Loyal Customers
13301,104,4,618.09,2,154.52,Frequent Low-Spenders
13302,155,2,159.2,2,79.6,Frequent Low-Spenders
13303,400,1,61.72,1,61.72,Inactive/At-Risk Customers
13304,351,4,1217.99,0,304.5,Loyal Customers
13305,4,16,3616.41,3,226.03,Recent Big Spenders
13306,430,1,53.65,1,53.65,Inactive/At-Risk Customers
13307,120,3,273.34,2,91.11,Frequent Low-Spenders
13308,23,4,1670.37,0,417.59,Loyal Customers
13309,7,6,1706.37,0,284.4,Loyal Customers
13310,28,5,1541.2,0,308.24,Loyal Customers
13311,4,2,598.5699999999999,2,299.28,Frequent Low-Spenders
13312,451,1,124.75,1,124.75,Inactive/At-Risk Customers
13313,22,12,3445.32,3,287.11,Recent Big Spenders
13314,2,3,775.94,2,258.65,Frequent Low-Spenders
13315,689,1,310.26,1,310.26,Inactive/At-Risk Customers
13318,1,3,640.76,2,213.59,Frequent Low-Spenders
13320,78,6,2211.6,0,368.6,Loyal Customers
13321,72,2,567.36,2,283.68,Frequent Low-Spenders
13322,17,1,199.48,2,199.48,Frequent Low-Spenders
13323,3,5,787.85,2,157.57,Frequent Low-Spenders
13325,82,1,675.3,2,675.3,Frequent Low-Spenders
13326,432,1,281.76,1,281.76,Inactive/At-Risk Customers
13328,316,1,1308.48,1,1308.48,Inactive/At-Risk Customers
13330,93,6,2796.1,0,466.02,Loyal Customers
13331,402,1,262.4,1,262.4,Inactive/At-Risk Customers
13332,14,1,350.9,2,350.9,Frequent Low-Spenders
13333,411,3,1015.74,1,338.58,Inactive/At-Risk Customers
13336,77,1,795.12,2,795.12,Frequent Low-Spenders
13337,546,1,1575.26,1,1575.26,Inactive/At-Risk Customers
13338,158,4,2445.62,0,611.4,Loyal Customers
13339,201,1,860.12,2,860.12,Frequent Low-Spenders
13341,261,1,775.85,2,775.85,Frequent Low-Spenders
13343,178,1,353.43,2,353.43,Frequent Low-Spenders
13344,68,3,2511.69,0,837.23,Loyal Customers
13345,288,1,389.5,1,389.5,Inactive/At-Risk Customers
13346,463,6,299.4,1,49.9,Inactive/At-Risk Customers
13347,70,1,341.36,2,341.36,Frequent Low-Spenders
13348,64,1,233.76,2,233.76,Frequent Low-Spenders
13349,11,1,247.32,2,247.32,Frequent Low-Spenders
13350,16,2,979.12,2,489.56,Frequent Low-Spenders
13351,66,1,373.94,2,373.94,Frequent Low-Spenders
13352,60,1,397.98,2,397.98,Frequent Low-Spenders
13354,71,1,743.53,2,743.53,Frequent Low-Spenders
13355,122,1,674.7,2,674.7,Frequent Low-Spenders
13356,80,1,768.24,2,768.24,Frequent Low-Spenders
13357,257,5,3805.5099999999998,3,761.1,Recent Big Spenders
13358,269,1,439.03,2,439.03,Frequent Low-Spenders
13359,64,2,1043.31,2,521.66,Frequent Low-Spenders
13360,432,4,1553.65,1,388.41,Inactive/At-Risk Customers
13361,472,2,1450.5,1,725.25,Inactive/At-Risk Customers
13363,18,3,1723.86,0,574.62,Loyal Customers
13364,71,1,134.96,2,134.96,Frequent Low-Spenders
13365,34,2,2225.37,0,1112.68,Loyal Customers
13366,50,1,56.16,2,56.16,Frequent Low-Spenders
13367,432,1,510.2,1,510.2,Inactive/At-Risk Customers
13368,257,4,1121.5,0,280.38,Loyal Customers
13369,366,1,308.28,1,308.28,Inactive/At-Risk Customers
13370,372,1,754.87,1,754.87,Inactive/At-Risk Customers
13371,505,2,2297.66,1,1148.83,Inactive/At-Risk Customers
13372,90,1,378.64,2,378.64,Frequent Low-Spenders
13374,415,2,422.8,1,211.4,Inactive/At-Risk Customers
13375,89,2,1792.23,0,896.12,Loyal Customers
13376,99,3,1019.76,2,339.92,Frequent Low-Spenders
13377,397,2,1552.88,1,776.44,Inactive/At-Risk Customers
13379,26,3,572.56,2,190.85,Frequent Low-Spenders
13380,433,1,62.4,1,62.4,Inactive/At-Risk Customers
13382,281,5,1387.58,0,277.52,Loyal Customers
13383,544,1,305.28,1,305.28,Inactive/At-Risk Customers
13385,330,1,534.57,1,534.57,Inactive/At-Risk Customers
13386,414,2,835.46,1,417.73,Inactive/At-Risk Customers
13387,417,1,186.94,1,186.94,Inactive/At-Risk Customers
13388,131,3,1185.65,2,395.22,Frequent Low-Spenders
13389,11,3,797.96,2,265.99,Frequent Low-Spenders
13390,75,1,544.08,2,544.08,Frequent Low-Spenders
13391,204,1,59.8,2,59.8,Frequent Low-Spenders
13392,677,1,91.14,1,91.14,Inactive/At-Risk Customers
13393,584,4,1131.45,1,282.86,Inactive/At-Risk Customers
13395,185,3,1180.23,2,393.41,Frequent Low-Spenders
13396,29,2,1360.99,2,680.5,Frequent Low-Spenders
13397,73,10,3191.87,3,319.19,Recent Big Spenders
13398,192,2,670.34,2,335.17,Frequent Low-Spenders
13399,464,3,275.4,1,91.8,Inactive/At-Risk Customers
13400,583,1,310.83,1,310.83,Inactive/At-Risk Customers
13402,127,4,1226.85,0,306.71,Loyal Customers
13403,18,3,229.5,2,76.5,Frequent Low-Spenders
13404,1,2,252.49,2,126.24,Frequent Low-Spenders
13405,74,6,1213.81,0,202.3,Loyal Customers
13406,427,2,568.92,1,284.46,Inactive/At-Risk Customers
13407,579,3,2244.7,1,748.23,Inactive/At-Risk Customers
13410,24,9,2201.96,3,244.66,Recent Big Spenders
13411,107,1,213.54999999999998,2,213.55,Frequent Low-Spenders
13412,620,1,487.35,1,487.35,Inactive/At-Risk Customers
13413,640,6,429.44,1,71.57,Inactive/At-Risk Customers
13414,134,6,2494.14,0,415.69,Loyal Customers
13415,473,4,784.17,1,196.04,Inactive/At-Risk Customers
13416,44,3,940.8,2,313.6,Frequent Low-Spenders
13417,5,6,1669.49,0,278.25,Loyal Customers
13419,64,1,221.06,2,221.06,Frequent Low-Spenders
13420,150,2,159.85,2,79.92,Frequent Low-Spenders
13422,64,1,2626.3,0,2626.3,Loyal Customers
13423,429,1,217.03,1,217.03,Inactive/At-Risk Customers
13424,450,1,572.77,1,572.77,Inactive/At-Risk Customers
13425,108,5,3390.43,3,678.09,Recent Big Spenders
13427,19,6,1006.53,0,167.76,Loyal Customers
13428,10,3,478.54,2,159.51,Frequent Low-Spenders
13429,11,4,1006.8,2,251.7,Frequent Low-Spenders
13430,19,2,679.45,2,339.72,Frequent Low-Spenders
13431,67,8,3316.24,3,414.53,Recent Big Spenders
13432,571,2,439.1,1,219.55,Inactive/At-Risk Customers
13433,501,4,658.32,1,164.58,Inactive/At-Risk Customers
13434,74,5,1666.86,0,333.37,Loyal Customers
13436,2,1,196.89,2,196.89,Frequent Low-Spenders
13437,14,7,3408.06,3,486.87,Recent Big Spenders
